X,Y,xcoord,ycoord,imb_nbr_logloc,imb_type,addr_numero,addr_nom_voie
-1.56059906876266,47.2266903884144,-173725.093667117,5979154.52905384,1,PA,101,Rue Paul Bellamy,
-1.55220813277327,47.214026128286,-172791.018945499,5977078.82327705,14,IM,9,Parvis Neptune,
-1.55242605402243,47.2155099857661,-172815.277827988,5977322.00580686,14,IM,24,Rue des Petites Ecuries,
-1.55522674381668,47.2224516478476,-173127.049189753,5978459.73304368,2,IM,9,Rue Adolphe Moitié,
-1.54491332469275,47.2109536919725,-171978.964624541,5976575.31755012,2,IM,4,Rue de Belfort,
-1.55240771626879,47.2187796158946,-172813.23647859,5977857.87436314,8,IM,1,Rue des Cordeliers,
-1.56364083561724,47.2230761694177,-174063.70160448,5978562.09842716,7,IM,9,Cour Cathuis,
-1.5483840038626,47.2208900904919,-172365.318862435,5978203.7833222,11,IM,58,Rue Maréchal Joffre,
-1.55998866867702,47.2297488823282,-173657.144240403,5979655.89864926,9,IM,23,Rue Leglas-Maurice,
-1.56320423194956,47.2163616337674,-174015.099106515,5977461.58152694,12,IM,7,Rue Marceau,
-1.57554097377151,47.2167719524088,-175388.418924183,5977528.82902969,1,PA,1,Rue des Martyrs,
-1.55585054680033,47.212313750113,-173196.490620249,5976798.1980063,15,IM,11,Quai Turenne,
-1.55410682148542,47.219150146904,-173002.38000611,5977918.60378054,13,IM,31,Rue de Strasbourg,
-1.54534348026368,47.2199814937408,-172026.849323658,5978054.86169146,16,IM,2,Rue Georges Clemenceau,
-1.55487309258379,47.2148636482366,-173087.68091459,5977216.07970624,1,PA,11,Rue de la Bléterie,
-1.5704932137298,47.2287440649754,-174826.504846693,5979491.17880883,1,PA,7,Avenue des Loriots,
-1.56478621507749,47.2219218337081,-174191.204662761,5978372.89210859,3,PA,15,Rue d’Auvours,
-1.54673326102161,47.2180016557036,-172181.559009945,5977730.36936013,0,IM,7,Rue Malherbe,
-1.5734434846453,47.2264182166452,-175154.927502709,5979109.91416613,8,IM,43,Boulevard Meusnier de Querlon,
-1.57034075706825,47.2275597384097,-174809.533448761,5979297.03600886,1,PA,131,Rue des Hauts Pavés,
-1.55433866161902,47.2151506976279,-173028.188331728,5977263.12311361,1,PA,3,Place Sainte Croix,
-1.57281326274297,47.2206852480693,-175084.771521455,5978170.2088349,1,PA,13,Rue Germain Boffrand,
-1.54679315576469,47.2180984973835,-172188.226462245,5977746.24127686,8,PA,7,Rue Malherbe,
-1.5689125824261,47.2221242852779,-174650.549774833,5978406.07549883,1,PA,43,Rue de Miséricorde,
-1.55638816978512,47.2313289323395,-173256.338537155,5979914.92277111,1,PA,4,Boulevard Michelet,
-1.5420366838868,47.2299855290616,-171658.738434827,5979694.69263363,1,PA,20,Avenue Camille Guérin,
-1.57338520451289,47.2252572240198,-175148.439788045,5978919.60473188,1,PA,34,Rue Camille Flammarion,
-1.56574316508771,47.2163742471579,-174297.731850612,5977463.64873945,18,IM,18,Boulevard Gabriel Guist’Hau,
-1.54193462441136,47.2247458124206,-171647.37722599,5978835.77567502,1,PA,30,Rue Gaston Turpin,
-1.55813072576495,47.213968915856,-173450.318981508,5977069.44713312,1,IM,6,Rue de Gorges,
-1.5679742895413,47.2170572496678,-174546.099488683,5977575.58696882,27,IM,27,Boulevard Gabriel Guist’Hau,
-1.5642874853733,47.2290429581174,-174135.686326046,5979540.1760745,1,PA,22,Rue Emile Souvestre,
-1.57160782846024,47.2264456207045,-174950.583190916,5979114.40627863,1,PA,13,Rue de la Mélinière,
-1.56943973398281,47.2184828415835,-174709.232017697,5977809.23385226,4,IM,12,Rue Mondésir,
-1.54666834351844,47.2118226062465,-172174.332426549,5976717.71081057,7,IM,25,Rue Fouré,
-1.55650398282912,47.230557874282,-173269.23078624,5979788.5190756,1,PA,43,Boulevard Amiral Courbet,
-1.53908014369333,47.2256783510229,-171329.61788598,5978988.63521549,1,PA,23,Rue d’Aurelle de Paladines,
-1.54782783882568,47.2124173113859,-172303.406853728,5976815.16941478,8,IM,1,Rue Laennec,
-1.55454278357466,47.2295889831957,-173050.911083889,5979629.68615457,1,PA,14,Boulevard Amiral Courbet,
-1.53944107806522,47.227918591046,-171369.796916469,5979355.8610957,1,PA,15,Rue Gabrielle le Pan de Ligny,
-1.56943811839874,47.223167641804,-174709.052171701,5978577.09177501,2,IM,32,rue gabriel luneau,
-1.55248510168471,47.2292821423765,-172821.850983685,5979579.38551938,5,IM,5,Boulevard Van Iseghem,
-1.56881150799871,47.2218306875342,-174639.298221044,5978357.95258164,1,PA,3,Passage Félibien,
-1.56158013871837,47.2161145293561,-173834.305875018,5977421.0836068,15,IM,7,Rue la Fayette,
-1.54653648187043,47.2134464549594,-172159.653655037,5976983.8251487,1,PA,12,Rue Fouré,
-1.54593942041456,47.2311038582387,-172093.189077797,5979878.02497285,1,PA,14,Rue Coquebert de Neuville,
-1.5406575214494,47.2319693749893,-171505.210774575,5980019.91537829,1,PA,31,Rue Morand,
-1.57380377057093,47.2242893126182,-175195.03434849,5978760.94827846,1,PA,6,Avenue Louis Vuillemin,
-1.55650089904987,47.2168871869622,-173268.887501505,5977547.71502113,2,PA,3,Allée Duquesne,
-1.54682106370456,47.2166635961636,-172191.333159902,5977511.07037359,2,PA,23,Allée Commandant Charcot,
-1.5466840192305,47.2116461461317,-172176.077438833,5976688.79323393,11,IM,29,Rue Fouré,
-1.553442451905,47.2153708160504,-172928.422722719,5977299.19763755,2,PA,14,Rue de la Baclerie,
-1.55822056538142,47.2323389362247,-173460.319881866,5980080.50092385,1,PA,5,Rue Soubzmain,
-1.57230821404859,47.2226395127042,-175028.549757971,5978490.52586142,1,PA,14,Rue George Sand,
-1.55808391628725,47.2188493455323,-173445.108174287,5977869.3029026,2,PA,4,Ruelle du Petit Bourgneuf,
-1.55534521771945,47.2153590796333,-173140.237644282,5977297.27418886,10,IM,8,Rue de la Barillerie,
-1.5645511043131,47.2237752312476,-174165.032252188,5978676.68314136,1,PA,2,Cour des Voltigeurs,
-1.57475205723269,47.2130336763767,-175300.597136803,5976916.17872777,1,PA,14,Rue la Motte-Picquet,
-1.57397255480887,47.2325699871174,-175213.823323912,5980118.37941967,1,PA,46,Rue Albert Calmette,
-1.5723405892046,47.2203657494459,-175032.153743852,5978117.8419995,1,PA,4,Avenue de Toutes Joies,
-1.5474248493568,47.2105529598818,-172258.546271258,5976509.64839534,1,PA,9,rue columelle,
-1.55336000809946,47.2171460348737,-172919.245120267,5977590.13820534,10,IM,15,Rue de Briord,
-1.56737683151232,47.2275324079266,-174479.590765126,5979292.55586291,14,IM,4,Square Saint Pasquier,
-1.56846422572746,47.2203294060472,-174600.638935447,5978111.88522142,1,PA,21,Rue Leroy,
-1.56599764237217,47.227834791061,-174326.060132337,5979342.12410819,1,PA,17,Rue Alphonse Daudet,
-1.54884156203919,47.210082480684,-172416.254005661,5976432.55020874,6,IM,43,Rue des Olivettes,
-1.57194401321093,47.2160303202927,-174988.007106175,5977407.28263394,1,PA,17,Avenue René Bazin,
-1.57229534278901,47.2311753469316,-175027.116935908,5979889.74454227,1,PA,21,Rue Albert Calmette,
-1.56329193252518,47.2284464482124,-174024.861889936,5979442.39105325,1,PA,16,Rue Anatole le Braz,
-1.56198130086544,47.218808552528,-173878.963040956,5977862.61701406,1,PA,6,rue d'erlon,
-1.54473020589138,47.2179044637634,-171958.579932818,5977714.44006645,2,PA,4,Rue de Richebourg,
-1.57136068640626,47.2205261862817,-174923.071463314,5978144.13806512,1,PA,15,Rue Guibal,
-1.54755486878347,47.2101150035998,-172273.019967627,5976437.87976951,1,PA,3,rue pérelle,
-1.54868969958845,47.2136143591134,-172399.348754974,5977011.34154064,1,IM,19,Rue Crucy,
-1.57470247270598,47.2204437822571,-175295.077412538,5978130.63179506,1,PA,7,Rue des Dervallières,
-1.54909725361754,47.2279814879322,-172444.717461963,5979366.17153833,1,PA,74,Rue Desaix,
-1.55930639030302,47.2221963767103,-173581.19335923,5978417.8918771,4,IM,25,Rue de Bel Air,
-1.56537057285369,47.2188823534319,-174256.255072847,5977874.71283246,1,PA,2,Passage Saint Yves,
-1.55908350432571,47.2314798478437,-173556.381805731,5979939.6633768,1,PA,21,Rue du Ballet,
-1.57614183304148,47.2172126205484,-175455.306272155,5977601.0511194,1,PA,12,Rue des Martyrs,
-1.55988873851978,47.2120420231672,-173646.020066184,5976753.66811067,1,PA,1,Rue de Blois,
-1.55447302678356,47.2324458115006,-173043.145793424,5980098.02204182,1,PA,14,Rue de la Haute Forêt,
-1.56559631344275,47.2181655567317,-174281.384400273,5977757.23202008,2,PA,24,Rue Deshoulières,
-1.55950834843048,47.2313233463442,-173603.675235141,5979914.00702224,1,PA,7,Avenue des Pyrénées,
-1.54184326651417,47.2321753655311,-171637.207311395,5980053.68523536,1,PA,58,Rue Morand,
-1.55315357937078,47.2191470616479,-172896.265579305,5977918.09811044,8,IM,10,Rue Saint Jean,
-1.56153016030412,47.2204179588949,-173828.742303394,5978126.39927182,10,IM,3,Place Viarme,
-1.56090502052915,47.2141978065016,-173759.152061969,5977106.95847657,12,IM,4,Rue Scribe,
-1.56537782281487,47.2112800850639,-174257.062134834,5976628.80491953,0,IM,6,Rue de Bréa,
-1.55906117604872,47.2277113367008,-173553.896233305,5979321.88678131,8,IM,27,Rue Saint Antoine,
-1.54633226926661,47.2115652765291,-172136.920811966,5976675.5406796,1,IM,6,Rue de Saverne,
-1.56696916999654,47.2116591816721,-174434.210092773,5976690.92944277,10,IM,2,Rue de la Rosière d’Artois,
-1.54106724464867,47.2288287242862,-171550.820952483,5979505.05690028,9,IM,112,Rue Général Buat,
-1.55245597952233,47.2230746363481,-172818.609119398,5978561.84714012,2,PA,0,place de la bonde,
-1.5417544872104,47.2286439628452,-171627.324444506,5979474.76922453,1,PA,6,Rue Evêque Emilien,
-1.57096638145632,47.2223678570498,-174879.177637069,5978445.99897866,1,PA,2,Rue George Sand,
-1.56841087028109,47.22484941251,-174594.699434326,5978852.7574259,8,IM,3,Rue du Berry,
-1.57497556010735,47.2178989829287,-175325.477363001,5977713.54178474,1,PA,11,Rue de la Chézine,
-1.57594080235162,47.2166344077196,-175432.927638125,5977506.28664501,1,PA,12,Avenue Père de Foucauld,
-1.56511097704062,47.2196681174198,-174227.356999125,5978003.4989996,1,IM,6,Passage Louis Lévesque,
-1.55428492704728,47.2296802841578,-173022.206626564,5979644.65324287,1,PA,3,Rue Félix Thomas,
-1.54032495417015,47.2196824497259,-171468.189554394,5978005.84807226,1,PA,98,Rue d’Allonville,
-1.55478437472827,47.2192677746185,-173077.804888089,5977937.88285643,5,IM,12,Rue Léon Blum,
-1.57046934680762,47.2304087829371,-174823.847993069,5979764.07794151,1,PA,47,Boulevard Lelasseur,
-1.56261505063516,47.2310566941066,-173949.511742611,5979870.29308297,34,IM,1,Rue de la Ville aux Roses,
-1.54855221794931,47.2293961211453,-172384.044368912,5979598.07010656,8,IM,4,Rue du Port Garnier,
-1.57188877736811,47.2250412807144,-174981.85828028,5978884.2078537,1,PA,14,Boulevard Meusnier de Querlon,
-1.56628244068172,47.2112624380185,-174357.763735135,5976625.91301768,9,IM,21,Rue Flandres Dunkerque 40,
-1.55557004909172,47.2165135159967,-173165.265758158,5977486.47358573,12,IM,3,Rue des Trois Croissants,
-1.55980475573757,47.2197825464313,-173636.671145633,5978022.25399363,9,IM,6,Rue Jean Jaurès,
-1.57086889020919,47.2163297839928,-174868.324961082,5977456.3616596,1,PA,10,Avenue René Bazin,
-1.56537782281487,47.2112800850639,-174257.062134834,5976628.80491953,22,IM,6,Rue de Bréa,
-1.55778928371026,47.2276892678334,-173412.309825844,5979318.2691345,1,PA,18,Rue Bonnamen,
-1.55948145914808,47.2258732137484,-173600.681933915,5979020.57699609,1,IM,21,Rue Eugène Tessier,
-1.55962411460102,47.2309129924399,-173616.562266296,5979846.73527725,1,PA,19,Avenue des Pyrénées,
-1.5458972598513,47.2170470551768,-172088.495785364,5977573.91616894,2,PA,17,Allée Commandant Charcot,
-1.56527415136726,47.2197338249867,-174245.521482077,5978014.26851026,1,PA,6,Passage Louis Lévesque,
-1.55688468222055,47.2288565897982,-173311.610048639,5979509.62486252,1,PA,1,Rue Cochard Polenne,
-1.5484077239788,47.2299518712236,-172367.959373692,5979689.17502466,1,PA,12,Avenue Maréchal Ney,
-1.54127955858133,47.2295688555042,-171574.455631355,5979626.38659877,1,PA,8,Avenue Camille Guérin,
-1.56099736425189,47.2131075293718,-173769.431718162,5976928.28176567,2,IM,5,Rue Suffren,
-1.5589197673484,47.2150650601432,-173538.154688792,5977249.08829294,2,PA,12,Rue des Vieilles Douves,
-1.56453783380208,47.2221435435641,-174163.554985658,5978409.23208865,8,IM,8,Rue d’Auvours,
-1.56322343876539,47.2169921193717,-174017.237199473,5977564.91261199,10,IM,5,Place Aristide Briand,
-1.55316768982521,47.2134067482765,-172897.836347907,5976977.31796896,17,IM,1,Quai Turenne,
-1.56801167921737,47.2282603455792,-174550.261688383,5979411.88373822,1,PA,9,Rue des Rosiers,
-1.5694690885111,47.2098291008733,-174712.499748839,5976391.02873295,9,IM,1,Rue de Constantine,
-1.56451404694512,47.2294308067802,-174160.907044855,5979603.75614516,1,PA,12,Avenue des Mésanges,
-1.56284891150171,47.2223724371807,-173975.545015193,5978446.74970271,12,IM,8,Rue des Hauts Pavés,
-1.55904305420724,47.2302279835332,-173551.87891914,5979734.43887209,1,IM,24,rue françois bruneau,
-1.56492172110519,47.2326611124445,-174206.289124763,5980133.31855613,1,PA,37,Rue de la Ville aux Roses,
-1.56566958168545,47.2320409682685,-174289.540583742,5980031.65228484,1,PA,12,Impasse Morane,
-1.548063607898,47.221028924291,-172329.652546804,5978226.53880748,1,PA,51,Rue Maréchal Joffre,
-1.55570122487895,47.2131672924009,-173179.868179996,5976938.07575054,28,IM,11,Allée Duguay Trouin,
-1.56674240149486,47.218476553789,-174408.966338638,5977808.20330262,8,IM,19,Rue de la Bastille,
-1.56553008177071,47.2197958744474,-174274.011524268,5978024.43846731,1,PA,13,Passage Louis Lévesque,
-1.57026647906129,47.2225623167721,-174801.264858849,5978477.87270856,1,PA,63,Rue de Miséricorde,
-1.54002150837577,47.2271699206059,-171434.41012308,5979233.13539368,1,PA,25,Rue de la Laïcité,
-1.55306630055156,47.2156516330733,-172886.549745592,5977345.22008378,9,IM,10,Rue de la Juiverie,
-1.55194170581253,47.2205293322161,-172761.360431895,5978144.65369376,4,IM,5,Rue d’Argentré,
-1.54120951278344,47.214746686927,-171566.658168802,5977196.91144551,18,IM,44,Quai Malakoff,
-1.56466788863784,47.2150459510596,-174178.032623751,5977245.95657677,9,IM,6,Rue Copernic,
-1.57488612180826,47.215769800729,-175315.521137089,5977364.58637784,1,PA,20,Rue Colonel Desgrées du Lou,
-1.56427037346476,47.2164819229061,-174133.781437101,5977481.29577154,3,IM,6,Rue Deshoulières,
-1.56761082618029,47.2191411708814,-174505.638932413,5977917.13262032,2,PA,6,Passage Leroy,
-1.56444791093393,47.2256234259233,-174153.544817766,5978979.63194747,1,PA,16,Rue Général Bedeau,
-1.5573136865217,47.2306026598986,-173359.366588991,5979795.86097236,1,PA,7,Rue François Bruneau,
-1.56377357890042,47.2259881723104,-174078.47851917,5979039.4209894,3,IM,3,Rue d’Anjou,
-1.5697203295288,47.226335266416,-174740.467770996,5979096.31686037,1,PA,12,Avenue des Hortensias,
-1.56599360651702,47.2194484456803,-174325.610862997,5977967.49476319,1,PA,8,Passage Saint Yves,
-1.57233187019355,47.2102977000996,-175031.183147982,5976467.81847737,8,IM,10,Boulevard de Launay,
-1.54780528345722,47.2273018125068,-172300.896001596,5979254.75563015,2,PA,15,Rue des Ecachoirs,
-1.57585140059755,47.2226618494309,-175422.975480386,5978494.18706838,1,PA,21,Rue des Folies Chaillou,
-1.55910594542219,47.2208967023613,-173558.879937163,5978204.86703603,4,IM,9,Rue de Bel Air,
-1.53839319372228,47.2244067505986,-171253.146965002,5978780.19812299,22,IM,8,Rue du Pipay,
-1.54382401729338,47.2106943663712,-171857.703479525,5976532.821039,2,PA,24,Quai Magellan,
-1.57124763071918,47.2294762848815,-174910.486161797,5979611.21140539,1,PA,46,Rue Léon Say,
-1.54787148012716,47.2278492869,-172308.264981186,5979344.50035002,1,PA,58,Rue Desaix,
-1.55465000947428,47.2151204125767,-173062.847416435,5977258.15980245,1,IM,20,Rue de la Paix,
-1.56542747851325,47.2127750786914,-174262.589781893,5976873.79984021,13,IM,5,Place de la Monnaie,
-1.56611608498541,47.2142403608706,-174339.245103731,5977113.93244282,3,IM,7,Rue Kléber,
-1.5630918614608,47.2140980972539,-174002.590080926,5977090.61778087,12,IM,8,Rue Franklin,
-1.55315661385591,47.2323487886711,-172896.603376645,5980082.11613108,1,PA,35,avenue de la coquetterie,
-1.57112439865176,47.2163918374585,-174896.768030802,5977466.53162013,1,PA,14,Avenue René Bazin,
-1.56246253540376,47.2136224174734,-173932.533824714,5977012.6621593,1,PA,0,rue corneille,
-1.5433843216407,47.231064365526,-171808.756783365,5979871.5507028,1,PA,58,Rue du Coudray,
-1.56791801520557,47.2197332413651,-174539.835058285,5978014.17285427,1,PA,18,Passage Leroy,
-1.57183884058577,47.2308281522282,-174976.299343098,5979832.82698403,1,PA,11,Rue Albert Calmette,
-1.55770967046858,47.2238734122222,-173403.44732032,5978692.77631513,14,IM,54,Rue Paul Bellamy,
-1.54516556746499,47.2200786548766,-172007.044161502,5978070.78656028,15,IM,11,Place Sophie Trébuchet,
-1.56040283314238,47.2218195377396,-173703.248817791,5978356.12505023,3,IM,11,Rue Yves Bodiguel,
-1.55220803372704,47.2267590783053,-172791.007919723,5979165.78886097,10,IM,69,Rue du 65 Ème Régiment d’Infanterie,
-1.55054715448057,47.2115394299781,-172606.119687737,5976671.30506491,1,PA,7,Avenue de l’Hôtel Dieu,
-1.55103157224375,47.217846287484,-172660.044826465,5977704.90526673,7,IM,2,Rue Saint Pierre,
-1.57206541418967,47.2223966030852,-175001.521401311,5978450.71070983,1,PA,15,Rue George Sand,
-1.55306394482186,47.23198270945,-172886.287506962,5980022.10141076,24,IM,2,Rue de la Haute Forêt,
-1.56461514824685,47.2183936204185,-174172.161590281,5977794.61079668,10,IM,9,Rue de la Bastille,
-1.56260529514975,47.216200377475,-173948.425766943,5977435.15322603,0,IM,6,Rue Dugommier,
-1.55538327417893,47.2189015380168,-173144.474069974,5977877.85714974,2,PA,5,Rue Léon Blum,
-1.56294258013066,47.216295296478,-173985.97215927,5977450.70949591,0,PA,6,Rue Dugommier,
-1.56327971746747,47.2222968426761,-174023.502115931,5978434.35910139,4,IM,7,Cour de la Brocante,
-1.56278379624372,47.2163736970376,-173968.29641783,5977463.55858004,0,PA,6,Rue Dugommier,
-1.54539940361295,47.2110924144609,-172033.074682422,5976598.05053086,1,IM,6,Rue de Rieux,
-1.53901028148623,47.2321917610725,-171321.84086066,5980056.37310755,1,PA,17,Chemin des Violettes,
-1.54579700106747,47.2307848160848,-172077.3350286,5979825.72267526,1,PA,13,Avenue du Chalet,
-1.57551396795038,47.2232703609563,-175385.412649926,5978593.9286245,1,PA,35,Rue des Folies Chaillou,
-1.54700404526585,47.2321126079455,-172211.702574129,5980043.39681366,1,PA,55,chemin tournerond,
-1.55911078944382,47.2222311324874,-173559.419171185,5978423.58864036,8,IM,30,Rue de Bel Air,
-1.54257002947145,47.2249418158808,-171718.110193727,5978867.90387929,1,PA,3,Impasse Saint Charles,
-1.55091136677941,47.219000765295,-172646.663615384,5977894.12033172,3,IM,3,Rue Chauvin,
-1.5695130044962,47.2140522116792,-174717.388453938,5977083.09790481,17,IM,9,Rue de Gigant,
-1.56702202128318,47.2262929371448,-174440.09347109,5979089.37820127,1,PA,16,Rue Ernest Legouvé,
-1.54285666268815,47.2269865795543,-171750.018057454,5979203.08150046,1,PA,148,Rue Général Buat,
-1.55740417421222,47.2305720455616,-173369.439632623,5979790.8422331,1,PA,9,Rue François Bruneau,
-1.57490731829352,47.2146146801018,-175317.880719035,5977175.27749398,2,PA,4,Place Canclaux,
